feature,star neighbors
28989,114233 117195 144342 151909
28990,108760 114163 117194 122103 138856 144327 150726 151908
28991,114183 117233 144276 152535
28992,101361 114182 117232 130059 137069 144275 152536 158299
28993,114181 117214 144274 152537
28994,114180 117238 144273 152538
28995,114179 117213 144272 152539
28996,114178 117203 144271 152540
28997,114177 117180 144270 152221
28998,114176 117181 144269 152220
28999,114175 117182 144268 152219
29000,114185 117235 144278 152533
29001,114174 117183 144267 151984
29002,114172 117185 144265 151899
29003,114171 117186 144264 151900
29004,34024 114170 117187 144263 151901
29005,114169 117188 144262 151902
29006,114168 117189 144261 151903
29007,112991 114167 117190 118989 143086 144260 146494 151904
29008,114166 117191 144259 151905
29009,114165 114746 117192 144258 144839 151906
29010,94863 114164 117193 144257 151907
29011,114173 117184 144266 151898
29012,114232 116843 144325 152545
29013,114234 116842 144326 152515
29014,114247 116841 144328 152557
29015,114537 116774 144629 152653
29016,114536 116788 144628 152654
29017,114535 116787 144627 152655
29018,114534 116786 144626 152656
29019,114533 116785 144625 152657
29020,114532 116784 144624 152658
29021,114531 116783 144623 152574
29022,114530 116789 144635 152631
29023,114542 116782 144622 152573
29024,38807 114529 116780 144620 152513
29025,114527 116779 144619 152486
29026,114526 116778 144618 152487
29027,114525 116777 144617 152488
29028,114524 116776 144616 152489
29029,112366 114523 116775 118605 144615 146838 152490
29030,107320 114522 116790 125293 136283 144614 152491 159359
29031,114521 116826 144613 152492
29032,114520 116860 144612 152493
29033,114519 116827 144611 152494
29034,114538 116773 144630 152652
29035,114539 116772 144631 152651
29036,41505 71897 114540 116771 144632 152650
29037,114541 116770 144633 152649
29038,114501 116813 144594 152688
29039,114500 116812 144593 152662
29040,114499 116811 144592 152661
29041,114498 116810 144591 152660
29042,114497 116792 144590 152659
29043,114496 116816 144589 152634
29044,114603 116791 144588 152635
29045,114495 116781 144587 152636
29046,114494 116758 144586 152637
29047,114518 116863 144610 152495
29048,114493 116759 144585 152638
29049,114491 116761 144583 152640
29050,114490 116762 144582 152641
29051,114489 116763 144581 152642
29052,114488 116764 144580 152643
29053,114487 116765 144605 152644
29054,114512 116766 144606 152645
29055,114513 116767 144607 152646
29056,114514 116768 144608 152647
29057,105110 114515 116769 126262 133350 144634 152648 154372
29058,114492 116760 144584 152639
29059,114517 116864 144609 152496
29060,114516 116865 144462 152497
29061,114368 116866 144636 152499
29062,114195 116882 144288 152464
29063,114194 116881 144287 152465
29064,114193 116880 144286 152466
29065,114192 116862 144311 152467
29066,114217 116886 144312 152468
29067,114218 116861 144313 152469
29068,114219 116851 144314 152470
29069,114220 116828 144340 152471
29070,112574 114246 116829 119558 142665 144339 146591 152472
29071,114196 116883 144289 152463
29072,114245 116830 144338 152473
29073,114243 116832 144336 152475
29074,38596 114242 116833 144335 152476
29075,114241 116834 144334 152477
29076,32996 114240 116835 144333 152478
29077,114239 116836 144332 152479
29078,114238 116837 144331 152480
29079,114237 116838 144330 152481
29080,114236 116839 144329 152498
29081,114235 116840 144341 152514
29082,114244 116831 144337 152474
29083,114503 116815 144596 152686
29084,114197 116884 144290 152462
29085,114199 116887 144292 152460
29086,114367 116867 144461 152512
29087,114366 116868 144401 152500
29088,114307 116869 144310 152501
29089,114216 116870 144309 152502
29090,114215 116871 144308 152503
29091,114214 116872 144307 152504
29092,114213 116873 144306 152505
29093,114212 116874 144305 152506
29094,63277 89705 114211 116875 144304 152507
29095,114198 116885 144291 152461
29096,114210 116876 144303 152508
29097,114208 116878 144301 152510
29098,114207 116879 144300 152511
29099,114206 116893 144299 152485
29100,114205 116892 144298 152484
29101,114204 116891 144297 152483
29102,114203 116890 144296 152482
29103,114202 116889 144295 152457
29104,114201 116888 144294 152458
29105,114200 116894 144293 152459
29106,114209 116877 144302 152509
29107,58468 72190 84958 104385 111928 115432 124655 131222 142022 152261 159976
29108,111929 115431 142023 152260
29109,111930 115430 142024 152259
29110,35619 107606 112187 115528 123405 142280 151239 152750
29111,112186 115529 142279 151240
29112,112185 115530 142278 151241
29113,112184 115531 134735 142277 151242
29114,112183 115532 142276 151243
29115,112182 115533 142275 151244
29116,112181 115534 142274 151245
29117,112180 115535 142273 151246
29118,112179 115536 142272 151247
29119,112178 115537 142271 151163
29120,112190 115538 142283 151162
29121,112177 115539 142270 151161
29122,112175 115540 142268 151146
29123,112174 115541 142267 151076
29124,80238 112173 115542 142266 151077
29125,112172 115543 142265 151078
29126,112171 115557 142264 151079
29127,112170 115556 142263 151080
29128,112169 115555 142262 151081
29129,112188 115527 142281 151238
29130,112189 115350 142282 151237
29131,112163 115489 142256 151236
29132,112162 115348 142255 151235
29133,112152 115151 142245 151274
29134,32813 112151 115152 142244 151275
29135,112150 115137 142243 151276
29136,112149 115153 142242 151277
29137,112148 115154 142241 151251
29138,112147 115155 142240 151250
29139,112146 115169 142239 151249
29140,112145 115168 142238 151248
29141,112144 115167 142237 151223
29142,112168 115554 142261 151082
29143,47640 78014 112143 115166 142236 151224
29144,112141 115164 142234 151226
29145,112140 115170 142233 151227
29146,112139 115158 142232 151228
29147,112138 115157 142231 151229
29148,40131 66143 70554 93414 102598 112137 115156 132694 142230 151230
29149,112136 115159 142229 151231
29150,112135 115161 142228 151232
29151,112160 115163 142253 151233
29152,112161 115249 142254 151234
29153,112142 115165 142235 151225
29154,112153 115150 142246 151273
29155,112167 115553 142260 151083
29156,102698 112165 115558 117712 132794 142258 145266 151085
29157,111845 115505 141939 151052
29158,111844 115506 141938 151053
29159,111843 115507 141937 151054
29160,104078 111842 115508 127079 130147 141936 151055 158903
29161,111841 115522 141935 151056
29162,111840 115521 141934 151057
29163,111865 115520 141959 151058
29164,111866 115519 141960 151059
29165,111867 115518 141961 151060
29166,111868 115517 141962 151061
29167,111894 115523 141988 151062
29168,111893 115516 141987 151063
29169,34356 111892 115514 141986 151064
29170,111891 115513 141985 151065
29171,111890 115512 141984 151066
29172,111889 115511 141983 151067
29173,111888 115510 141982 151068
29174,111887 115509 141981 151069
29175,103852 111886 115524 141980 151070 159041
29176,42689 57300 73081 87865 111846 115504 141940 151051
29177,111847 115503 141941 151050
29178,111848 115502 141942 151049
29179,111849 115501 141943 151048
29180,112164 115551 142257 151086
29181,112016 115549 142110 151087
29182,112015 115548 142284 151088
29183,112014 115547 142109 151089
29184,111955 115546 142049 151090
29185,111864 115545 141958 151091
29186,111863 115544 141957 151092
29187,111862 115526 141956 151093
29188,111861 115550 141955 151094
29189,112166 115552 142259 151084
29190,111860 115525 141954 151095
29191,111858 115492 141952 151097
29192,54067 111857 115493 141951 151098
29193,111856 115494 141950 151099
29194,111855 115495 141949 151100
29195,111854 115496 141948 151075
29196,111853 115497 141947 151101
29197,111852 115498 141946 151074
29198,111851 115499 141945 151072
29199,111850 115500 141944 151047
29200,111859 115515 141953 151096
29201,112154 115149 142247 151272
29202,112155 115148 142248 151271
29203,112156 115147 142249 151270
29204,112046 115071 142140 151203
29205,112073 115073 142210 151204
29206,112133 115084 142225 151206
29207,112191 115098 142226 151219
29208,112134 115097 142227 151207
29209,112218 115096 142311 151208
29210,112217 115095 142310 151209
29211,112216 115094 142309 151210
29212,103116 112215 115093 128003 134846 138494 142308 148845 151211
29213,112214 115099 142307 151212
29214,112213 115083 142306 151213
29215,112212 115092 142305 151214
29216,112211 115075 142304 151215
29217,112210 115086 142303 151216
29218,112209 115090 142302 151217
29219,112208 115091 142301 151218
29220,39690 65976 70083 98655 112207 115085 142300 151192
29221,112206 115087 142299 151191
29222,112205 115088 142298 151190
29223,105020 126058 133143 154110
29224,53199 61986 83590 88752 105044 126081 133150 154144
29225,105043 126082 133151 154145
29226,105042 112257 118709 126083 133152 142352 146876 154146
29227,105022 126078 133145 154108
29228,105023 126079 133171 154107
29229,105024 126080 133170 154106
29230,105025 126100 133169 154105
29231,105026 126099 133168 154104
29232,105027 126098 133167 154103
29233,105028 126097 133166 154128
29234,105029 126096 133165 154130
29235,105030 126095 133164 154157
29236,112204 115117 142297 151189
29237,105031 126094 133163 154131
29238,44638 45156 64322 66853 75003 75548 87624 99359 105033 126092 133161 154155
29239,105034 126101 133160 154154
29240,105035 126091 133172 154153
29241,105036 126089 133159 154152
29242,105037 126088 133157 154151
29243,105038 126087 133156 154150
29244,105039 126086 133155 154149
29245,105040 126085 133154 154148
29246,38521 105041 126084 133153 154147
29247,105032 126093 133162 154156
29248,112203 115136 142296 151164
29249,112202 115189 142295 151165
29250,112201 115138 142294 151166
29251,112236 115206 142329 151264
29252,112234 115199 142327 151222
29253,53399 62166 83788 89535 112233 115197 142326 151252
29254,112232 115196 142325 151253
29255,112231 115195 142324 151254
29256,37400 112230 115194 142323 151255
29257,112229 115193 142322 151256
29258,112228 115192 142321 151257
29259,112227 115173 142320 151258
29260,112249 115200 142342 151221
29261,112226 115172 142319 151259
29262,112224 115162 142317 151261
29263,112223 115139 142316 151262
29264,112193 115140 142286 151263
29265,112235 115141 142328 151265
29266,112192 115142 142285 151278
29267,112176 115143 142269 151266
29268,112159 115144 142252 151267
29269,112158 115145 142251 151268
29270,112157 115146 142250 151269
29271,112225 115171 142318 151260
29272,111885 115559 141979 151071
29273,53332 61695 83723 89153 112237 115201 142330 151205
29274,53173 88659 112239 115203 142332 151187
29275,112200 115187 142293 151167
29276,112199 115186 142292 151168
29277,37746 112198 115185 142291 151169
29278,112197 115184 142290 151170
29279,112196 115183 142289 151171
29280,112195 115182 142288 151172
29281,50683 55428 91151 112194 115188 142287 151173
29282,112219 115181 142312 151174
29283,112220 115179 142313 151175
29284,112238 115202 142331 151188
29285,112221 115178 142314 151176
29286,112248 115176 142341 151178
29287,112247 115175 142340 151179
29288,112246 115174 142339 151180
29289,112245 115180 142338 151181
29290,112244 115190 142337 151182
29291,112243 115198 142336 151183
29292,51395 54629 81784 91390 112242 115191 142335 151184
29293,112241 115205 142334 151185
29294,104213 112240 115204 126912 130220 142333 151186 159208
29295,112222 115177 142315 151177
29296,111884 115560 141978 151073
29297,39048 111883 115561 141977 151102
29298,111895 115610 141989 151103
29299,111997 115365 142091 152427
29300,111996 115366 142090 152428
29301,111995 115367 142089 152429
29302,111994 115381 142088 152430
29303,110378 111993 115380 142087 152431
29304,80987 96181 111992 115379 142086 152432
29305,111991 115378 142085 152433
29306,111990 115377 142084 152434
29307,111989 115376 142083 152435
29308,111988 115382 142082 152436
29309,106436 111987 115375 129203 137403 142081 152437 156458
29310,111957 115373 142051 152438
29311,111999 115372 142093 152440
29312,111956 115371 142050 152453
29313,100780 111940 115370 135301 142034 147124 152441
29314,111923 115369 142017 152442
29315,111922 115368 142016 152443
29316,111921 115383 142015 152444
29317,111920 115418 142014 152445
29318,46860 111998 115364 142092 152397
29319,112000 115363 142094 152439
29320,112013 115362 142107 152396
29321,112001 115361 142095 152380
29322,111962 115408 142056 151673 152344
